,ocp_jl,ocp_wr,ocp_hd  ,class_mild,need,placement
4176,403,151,397,1,0,jail
4177,403,151,397,1,0,jail
4178,403,151,397,1,0,jail
4179,403,151,397,1,0,home detention
4180,403,151,397,1,0,home detention
4181,411,137,393,0,1,work release
4182,411,137,393,0,1,work release
4183,411,137,393,0,1,work release
4184,411,137,393,0,0,work release
4185,411,137,393,0,0,work release
4186,411,137,393,1,1,work release
4187,411,137,393,1,1,work release
4188,411,137,393,1,1,work release
4189,409,145,394,0,0,work release
4190,409,145,394,0,0,work release
4191,409,145,394,0,0,work release
4192,409,145,394,1,1,work release
4193,409,145,394,1,1,work release
4194,409,145,394,1,0,work release
4195,409,145,394,1,0,work release
4196,410,139,393,0,1,work release
4197,410,139,393,0,1,work release
4198,410,139,393,0,0,work release
4199,410,139,393,0,0,work release
4200,410,139,393,0,0,work release
4201,410,139,393,1,1,work release
4202,410,139,393,1,1,work release
4203,410,139,393,1,1,work release
4204,410,139,393,1,1,work release
4205,410,139,393,1,1,work release
4206,410,139,393,1,1,work release
4207,410,139,393,1,1,work release
4208,410,139,393,1,0,work release
4209,410,139,393,1,0,work release
4210,410,139,393,1,0,work release
4211,410,139,393,1,0,work release
4212,410,139,393,1,0,work release
4213,397,142,387,0,1,work release
4214,397,142,387,0,1,work release
4215,397,142,387,0,0,work release
4216,397,142,387,1,1,work release
4217,397,142,387,1,1,work release
4218,397,142,387,1,1,work release
4219,397,142,387,1,1,work release
4220,397,142,387,1,0,work release
4221,397,142,387,1,0,work release
4222,397,142,387,1,0,work release
4223,388,152,381,0,1,jail
4224,388,152,381,1,1,jail
4225,388,152,381,1,1,home detention
4226,388,152,381,1,1,home detention
4227,388,152,381,1,1,home detention
4228,388,152,381,1,0,jail
4229,388,152,381,1,0,jail
4230,388,152,381,1,0,jail
4231,388,152,381,1,0,jail
4232,388,152,384,0,1,jail
4233,388,152,384,0,1,home detention
4234,388,152,384,0,1,home detention
4235,388,152,384,1,1,home detention
4236,388,152,384,1,1,home detention
4237,388,152,384,1,1,home detention
4238,388,152,384,1,0,jail
4239,388,152,384,1,0,jail
4240,388,152,384,1,0,jail
4241,388,152,384,1,0,home detention
4242,388,142,390,0,1,work release
4243,388,142,390,0,1,work release
4244,388,142,390,0,1,work release
4245,388,142,390,0,1,work release
4246,388,142,390,0,1,work release
4247,388,142,390,0,1,work release
4248,388,142,390,0,0,work release
4249,388,142,390,0,0,work release
4250,388,142,390,1,1,work release
4251,388,142,390,1,1,work release
4252,388,142,390,1,1,work release
4253,388,142,390,1,0,work release
4254,388,142,390,1,0,work release
4255,388,142,390,1,0,work release
4256,388,142,390,1,0,work release
4257,380,156,387,0,0,jail
4258,380,156,387,1,1,jail
4259,380,156,387,1,1,home detention
4260,380,156,387,1,0,jail
4261,380,156,387,1,0,jail
4262,380,156,387,1,0,jail
4263,380,156,387,1,0,home detention
4264,385,152,383,0,1,home detention
4265,385,152,383,0,1,home detention
4266,385,152,383,1,1,jail
4267,385,152,383,1,1,home detention
4268,385,152,383,1,1,home detention
4269,385,152,383,1,1,home detention
4270,385,152,383,1,0,jail
4271,385,152,383,1,0,jail
4272,385,152,383,1,0,jail
4273,380,151,389,0,0,jail
4274,380,151,389,1,1,jail
4275,380,151,389,1,1,home detention
4276,380,151,389,1,0,jail
4277,380,151,389,1,0,jail
4278,380,151,389,1,0,jail
4279,380,151,389,1,0,home detention
4280,378,152,385,0,1,jail
4281,378,152,385,0,1,jail
4282,378,152,385,0,1,jail
4283,378,152,385,0,0,jail
4284,378,152,385,0,0,jail
4285,378,152,385,1,1,jail
4286,378,152,385,1,1,jail
4287,378,152,385,1,1,jail
4288,378,152,385,1,1,jail
4289,378,152,385,1,1,home detention
4290,378,152,385,1,1,home detention
4291,378,152,385,1,1,home detention
4292,378,152,385,1,0,jail
4293,378,152,385,1,0,jail
4294,378,152,385,1,0,jail
4295,382,152,384,0,1,jail
4296,382,152,384,0,1,home detention
4297,382,152,384,0,0,jail
4298,382,152,384,1,1,jail
4299,382,152,384,1,1,jail
4300,382,152,384,1,1,home detention
4301,382,152,384,1,1,home detention
4302,382,152,384,1,1,home detention
4303,382,152,384,1,1,home detention
4304,382,152,384,1,1,home detention
4305,382,152,384,1,1,home detention
4306,382,152,384,1,0,jail
4307,382,152,384,1,0,jail
4308,382,152,384,1,0,jail
4309,382,152,384,1,0,home detention
4310,382,152,384,1,0,home detention
4311,384,152,390,1,1,jail
4312,384,152,390,1,1,jail
4313,384,152,390,1,1,home detention
4314,384,152,390,1,1,home detention
4315,384,152,390,1,0,jail
4316,388,147,390,0,1,work release
4317,388,147,390,0,1,work release
4318,388,147,390,0,1,work release
4319,388,147,390,0,0,work release
4320,388,147,390,0,0,work release
4321,388,147,390,1,1,work release
4322,388,147,390,1,1,work release
4323,388,147,390,1,0,work release
4324,388,147,390,1,0,work release
4325,388,147,390,1,0,work release
4326,388,147,390,1,0,work release
4327,388,147,390,1,0,work release
4328,388,147,390,1,0,work release
4329,388,147,390,1,0,work release
4330,388,147,390,1,0,work release
4331,385,155,393,0,1,jail
4332,385,155,393,0,1,jail
4333,385,155,393,0,0,jail
4334,385,155,393,0,0,jail
4335,385,155,393,0,0,jail
4336,385,155,393,0,0,jail
4337,385,155,393,1,1,home detention
4338,385,155,393,1,1,home detention
4339,385,155,393,1,0,jail
4340,385,155,393,1,0,jail
4341,385,155,393,1,0,jail
4342,385,155,393,1,0,jail
4343,395,154,394,0,0,jail
4344,395,154,394,0,0,jail
4345,395,154,394,0,0,jail
4346,395,154,394,0,0,jail
4347,395,154,394,0,0,jail
4348,395,154,394,1,1,jail
4349,395,154,394,1,1,jail
4350,395,154,394,1,1,home detention
4351,395,154,394,1,1,home detention
4352,395,154,394,1,1,home detention
4353,395,154,394,1,0,jail
4354,395,154,394,1,0,jail
4355,395,154,394,1,0,home detention
4356,403,148,398,0,1,work release
4357,403,148,398,0,1,work release
4358,403,148,398,0,1,work release
4359,403,148,398,0,0,work release
4360,403,148,398,0,0,work release
4361,403,148,398,0,0,work release
4362,403,148,398,0,0,work release
4363,403,148,398,1,1,work release
4364,403,148,398,1,1,work release
4365,403,148,398,1,0,work release
4366,403,148,398,1,0,work release
4367,403,148,398,1,0,work release
4368,403,148,398,1,0,work release
4369,403,148,398,1,0,work release
4370,398,154,396,0,1,home detention
4371,398,154,396,0,0,jail
4372,398,154,396,0,0,jail
4373,398,154,396,1,1,jail
4374,398,154,396,1,1,home detention
4375,398,154,396,1,1,home detention
4376,398,154,396,1,1,home detention
4377,398,154,396,1,0,jail
4378,398,154,396,1,0,jail
4379,398,154,396,1,0,jail
4380,398,154,396,1,0,jail
4381,398,154,396,1,0,jail
4382,398,154,396,1,0,jail
4383,398,154,394,0,1,jail
4384,398,154,394,0,1,home detention
4385,398,154,394,0,0,jail
4386,398,154,394,0,0,jail
4387,398,154,394,0,0,jail
4388,398,154,394,0,0,jail
4389,398,154,394,0,0,jail
4390,398,154,394,1,1,jail
4391,398,154,394,1,1,home detention
4392,398,154,394,1,1,home detention
4393,398,154,394,1,0,jail
4394,398,154,394,1,0,jail
4395,398,154,394,1,0,jail
4396,398,154,394,1,0,jail
4397,407,154,392,0,0,jail
4398,407,154,392,1,1,jail
4399,407,154,392,1,1,jail
4400,407,154,392,1,1,home detention
4401,407,154,392,1,1,home detention
4402,405,154,388,0,1,jail
4403,405,154,388,0,1,jail
4404,405,154,388,0,1,jail
4405,405,154,388,0,1,home detention
4406,405,154,388,0,1,home detention
4407,405,154,388,0,0,jail
4408,405,154,388,1,1,jail
4409,405,154,388,1,1,jail
4410,405,154,388,1,1,home detention
4411,405,154,388,1,1,home detention
4412,405,154,388,1,0,jail
4413,405,154,388,1,0,jail
4414,405,154,388,1,0,home detention
4415,408,150,388,0,1,home detention
4416,408,150,388,0,1,home detention
4417,408,150,388,0,0,jail
4418,408,150,388,1,1,home detention
4419,408,150,388,1,0,jail
4420,408,150,388,1,0,jail
4421,408,150,388,1,0,home detention
4422,404,143,390,0,1,work release
4423,404,143,390,0,1,work release
4424,404,143,390,0,0,work release
4425,404,143,390,0,0,work release
4426,404,143,390,0,0,work release
4427,404,143,390,0,0,work release
4428,404,143,390,1,1,work release
4429,404,143,390,1,1,work release
4430,404,143,390,1,1,work release
4431,404,143,390,1,1,work release
4432,404,143,390,1,1,work release
4433,404,143,390,1,1,work release
4434,404,143,390,1,0,work release
4435,404,143,390,1,0,work release
4436,404,143,390,1,0,work release
4437,404,143,390,1,0,work release
4438,404,143,390,1,0,work release
4439,402,160,386,0,1,home detention
4440,402,160,386,0,1,home detention
4441,402,160,386,0,1,home detention
4442,402,160,386,0,0,jail
4443,402,160,386,0,0,jail
4444,402,160,386,1,1,jail
4445,402,160,386,1,1,home detention
4446,402,160,386,1,1,home detention
4447,402,160,386,1,1,home detention
4448,402,160,386,1,1,home detention
4449,402,160,386,1,1,home detention
4450,402,160,386,1,1,home detention
4451,402,160,386,1,0,jail
4452,402,160,386,1,0,jail
4453,402,160,386,1,0,home detention
4454,404,150,393,0,1,jail
4455,404,150,393,0,1,jail
4456,404,150,393,0,1,home detention
4457,404,150,393,0,0,jail
4458,404,150,393,1,1,jail
4459,404,150,393,1,1,home detention
4460,404,150,393,1,1,home detention
4461,404,150,393,1,0,jail
4462,404,150,393,1,0,jail
4463,404,150,393,1,0,jail
4464,404,150,393,1,0,jail
4465,404,150,393,1,0,jail
4466,404,150,393,1,0,home detention
4467,404,150,393,1,0,home detention
4468,402,152,386,0,1,jail
4469,402,152,386,0,1,home detention
4470,402,152,386,0,0,jail
4471,402,152,386,0,0,jail
4472,402,152,386,1,1,jail
4473,402,152,386,1,1,home detention
4474,402,152,386,1,1,home detention
4475,402,152,386,1,1,home detention
4476,402,152,386,1,0,jail
4477,402,152,386,1,0,jail
4478,402,152,386,1,0,home detention
4479,402,152,386,1,0,home detention
4480,402,152,386,1,0,home detention
4481,404,151,391,0,1,home detention
4482,404,151,391,0,0,jail
4483,404,151,391,1,1,home detention
4484,404,151,391,1,0,jail
4485,404,151,391,1,0,home detention
4486,404,151,391,1,0,home detention
4487,404,151,391,1,0,home detention
4488,407,141,386,0,1,work release
4489,407,141,386,0,1,work release
4490,407,141,386,0,1,work release
4491,407,141,386,0,0,work release
4492,407,141,386,0,0,work release
4493,407,141,386,1,1,work release
4494,407,141,386,1,1,work release
4495,407,141,386,1,1,work release
4496,407,141,386,1,1,work release
4497,407,141,386,1,1,work release
4498,407,141,386,1,0,work release
4499,407,141,386,1,0,work release
4500,407,141,386,1,0,work release
4501,407,141,386,1,0,work release
4502,407,141,386,1,0,work release
4503,407,141,386,1,0,work release
4504,407,141,386,1,0,work release
4505,398,158,385,0,1,jail
4506,398,158,385,0,0,jail
4507,398,158,385,0,0,jail
4508,398,158,385,0,0,jail
4509,398,158,385,0,0,jail
4510,398,158,385,1,1,home detention
4511,398,158,385,1,1,home detention
4512,398,158,385,1,1,home detention
4513,398,158,385,1,0,jail
4514,398,158,385,1,0,home detention
4515,398,158,385,1,0,home detention
4516,398,158,385,1,0,home detention
4517,399,158,390,0,1,jail
4518,399,158,390,0,0,jail
4519,399,158,390,0,0,jail
4520,399,158,390,1,1,home detention
4521,399,158,390,1,1,home detention
4522,399,158,390,1,1,home detention
4523,399,158,390,1,0,jail
4524,399,158,390,1,0,jail
4525,399,158,390,1,0,jail
4526,399,158,390,1,0,jail
4527,399,158,390,1,0,home detention
4528,399,158,390,1,0,home detention
4529,403,148,397,0,1,work release
4530,403,148,397,0,0,work release
4531,403,148,397,0,0,work release
4532,403,148,397,0,0,work release
4533,403,148,397,1,1,work release
4534,403,148,397,1,1,work release
4535,403,148,397,1,1,work release
4536,403,148,397,1,1,work release
4537,403,148,397,1,1,work release
4538,403,148,397,1,1,work release
4539,403,148,397,1,0,work release
4540,403,148,397,1,0,work release
4541,403,148,397,1,0,work release
4542,397,162,393,0,1,home detention
4543,397,162,393,0,0,jail
4544,397,162,393,0,0,jail
4545,397,162,393,1,1,jail
4546,397,162,393,1,1,jail
4547,397,162,393,1,0,jail
4548,388,162,386,0,0,jail
4549,388,162,386,0,0,jail
4550,388,162,386,1,1,jail
4551,388,162,386,1,1,jail
4552,388,162,386,1,1,jail
4553,388,162,386,1,1,jail
4554,388,162,386,1,1,home detention
4555,388,162,386,1,1,home detention
4556,388,162,386,1,1,home detention
4557,388,162,386,1,1,home detention
4558,388,162,386,1,0,jail
4559,388,162,386,1,0,jail
4560,388,162,386,1,0,home detention
4561,392,162,386,0,1,jail
4562,392,162,386,0,1,jail
4563,392,162,386,0,1,home detention
4564,392,162,386,0,1,home detention
4565,392,162,386,1,1,jail
4566,392,162,386,1,1,home detention
4567,392,162,386,1,1,home detention
4568,392,162,386,1,1,home detention
4569,392,162,386,1,1,home detention
4570,392,162,386,1,0,jail
4571,392,162,386,1,0,jail
4572,392,162,386,1,0,jail
4573,390,162,392,0,1,home detention
4574,390,162,392,0,0,jail
4575,390,162,392,1,1,home detention
4576,390,162,392,1,1,home detention
4577,390,162,392,1,1,home detention
4578,390,162,392,1,1,home detention
4579,390,162,392,1,0,jail
4580,390,162,392,1,0,jail
4581,390,162,392,1,0,jail
4582,390,162,392,1,0,jail
4583,390,162,392,1,0,jail
4584,396,149,397,0,1,home detention
4585,396,149,397,0,1,home detention
4586,396,149,397,0,0,jail
4587,396,149,397,1,1,jail
4588,396,149,397,1,1,home detention
4589,396,149,397,1,0,jail
4590,396,149,397,1,0,jail
4591,396,149,397,1,0,jail
4592,396,149,397,1,0,jail
4593,396,149,397,1,0,jail
4594,396,149,397,1,0,jail
4595,396,149,397,1,0,jail
4596,396,149,397,1,0,jail
4597,403,147,389,0,0,work release
4598,403,147,389,0,0,work release
4599,403,147,389,0,0,work release
4600,403,147,389,1,1,work release
4601,403,147,389,1,1,work release
4602,403,147,389,1,1,work release
4603,403,147,389,1,1,work release
4604,403,147,389,1,0,work release
4605,403,147,389,1,0,work release
4606,403,147,389,1,0,work release
4607,403,147,389,1,0,work release
4608,403,147,389,1,0,work release
4609,401,147,386,0,1,work release
4610,401,147,386,0,0,work release
4611,401,147,386,0,0,work release
4612,401,147,386,1,1,work release
4613,401,147,386,1,1,work release
4614,401,147,386,1,0,work release
4615,401,147,386,1,0,work release
4616,401,147,386,1,0,work release
4617,401,147,386,1,0,work release
4618,398,147,378,0,1,work release
4619,398,147,378,0,1,work release
4620,398,147,378,0,0,work release
4621,398,147,378,1,1,work release
4622,398,147,378,1,1,work release
4623,398,147,378,1,1,work release
4624,398,147,378,1,0,work release
4625,398,147,378,1,0,work release
4626,399,153,375,0,1,home detention
4627,399,153,375,0,0,jail
4628,399,153,375,1,1,jail
4629,399,153,375,1,1,home detention
4630,399,153,375,1,1,home detention
4631,399,153,375,1,1,home detention
4632,399,153,375,1,1,home detention
4633,399,153,375,1,0,jail
4634,399,153,375,1,0,home detention
4635,390,154,372,0,1,jail
4636,390,154,372,0,1,home detention
4637,390,154,372,0,1,home detention
4638,390,154,372,0,0,jail
4639,390,154,372,0,0,jail
4640,390,154,372,0,0,jail
4641,390,154,372,0,0,jail
4642,390,154,372,1,1,jail
4643,390,154,372,1,1,home detention
4644,390,154,372,1,1,home detention
4645,390,154,372,1,1,home detention
4646,390,154,372,1,1,home detention
4647,390,154,372,1,1,home detention
4648,390,154,372,1,0,jail
4649,390,154,372,1,0,jail
4650,390,154,372,1,0,jail
4651,400,138,378,0,1,work release
4652,400,138,378,0,1,work release
4653,400,138,378,0,0,work release
4654,400,138,378,0,0,work release
4655,400,138,378,0,0,work release
4656,400,138,378,1,1,work release
4657,400,138,378,1,1,work release
4658,400,138,378,1,1,work release
4659,400,138,378,1,0,work release
4660,400,138,378,1,0,work release
4661,400,138,378,1,0,work release
4662,400,138,378,1,0,work release
4663,400,138,378,1,0,work release
4664,400,138,378,1,0,work release
4665,400,138,378,1,0,work release
4666,395,153,374,0,1,jail
4667,395,153,374,0,1,jail
4668,395,153,374,0,1,jail
4669,395,153,374,0,0,jail
4670,395,153,374,0,0,jail
4671,395,153,374,0,0,jail
4672,395,153,374,0,0,jail
4673,395,153,374,0,0,jail
4674,395,153,374,0,0,jail
4675,395,153,374,1,1,home detention
4676,395,153,374,1,1,home detention
4677,395,153,374,1,1,home detention
4678,395,153,374,1,0,jail
4679,395,153,374,1,0,home detention
4680,395,153,374,1,0,home detention
4681,396,153,373,0,1,home detention
4682,396,153,373,0,0,jail
4683,396,153,373,1,1,home detention
4684,396,153,373,1,1,home detention
4685,396,153,373,1,1,home detention
4686,396,153,373,1,0,jail
4687,396,153,373,1,0,jail
4688,396,153,373,1,0,jail
4689,396,153,373,1,0,jail
4690,396,153,373,1,0,home detention
4691,396,153,373,1,0,home detention
4692,396,153,373,1,0,home detention
4693,396,153,373,1,0,home detention
4694,399,153,380,0,0,jail
4695,399,153,380,0,0,jail
4696,399,153,380,0,0,jail
4697,399,153,380,1,1,home detention
4698,399,153,380,1,1,home detention
4699,399,153,380,1,0,home detention
4700,399,153,380,1,0,home detention
4701,394,153,384,0,1,jail
4702,394,153,384,0,0,jail
